Country,ISO_Code,Level,GDLCODE,Region,"2015","2016","2017","2018"
"Pakistan","PAK","Poverty","PAKp0","Nonpoor",8.92,8.81,8.71,8.61
"Pakistan","PAK","Wealth quartiles","PAKw41","Lowest 25%",8.48,8.42,8.36,8.30
"Pakistan","PAK","Wealth quartiles","PAKw42","Second 25%",8.72,8.66,8.59,8.53
"Pakistan","PAK","Wealth quartiles","PAKw43","Third 25%",8.73,8.65,8.56,8.48
"Pakistan","PAK","Wealth quartiles","PAKw44","Highest 25%",8.83,8.72,8.61,8.50
"Pakistan","PAK","Subnat","PAKr107","AJK",7.59,7.59,7.59,7.59
"Pakistan","PAK","Subnat","PAKr104","Balochistan",10.9,10.9,10.9,10.9
"Pakistan","PAK","Subnat","PAKr108","FATA",9.86,9.86,9.86,9.86
"Pakistan","PAK","Subnat","PAKr106","Gilgit Baltistan",8.99,8.99,8.99,8.99
"Pakistan","PAK","Subnat","PAKr105","Islamabad (ICT)",7.58,7.43,7.29,7.14
"Pakistan","PAK","Subnat","PAKr103","Khyber Pakhtunkhwa (NWFrontier)",9.94,9.87,9.81,9.74
"Pakistan","PAK","Subnat","PAKr101","Punjab",8.07,7.99,7.90,7.82
"Pakistan","PAK","Subnat","PAKr102","Sindh",8.94,8.83,8.72,8.61
"Palestine","PSE","National","PSEt","Total",6.65,6.55,6.45,
"Palestine","PSE","Urb/rur","PSEtu","Urban",6.70,6.62,6.53,
"Palestine","PSE","Urb/rur","PSEtr","Rural",6.40,6.25,6.09,
"Palestine","PSE","Poverty","PSEp1","Poor",3.43,2.76,2.10,
"Palestine","PSE","Poverty","PSEp0","Nonpoor",6.66,6.57,6.47,
"Palestine","PSE","Wealth quartiles","PSEw41","Lowest 25%",7.61,7.61,7.61,
"Palestine","PSE","Wealth quartiles","PSEw42","Second 25%",6.73,6.62,6.50,
"Palestine","PSE","Wealth quartiles","PSEw43","Third 25%",6.04,5.83,5.61,
"Palestine","PSE","Wealth quartiles","PSEw44","Highest 25%",6.10,6.02,5.93,
"Palestine","PSE","Subnat","PSEr104","Bethlehem, Hebron",6.51,6.34,6.16,
"Palestine","PSE","Subnat","PSEr106","Deir El-Balah, Khan Yunis, Rafah",7.05,6.95,6.85,
"Palestine","PSE","Subnat","PSEr101","Jenin, Tubas, Tulkarm, Nablus, Qalqiliya",5.88,5.72,5.56,
"Palestine","PSE","Subnat","PSEr103","Jerusalem",6.01,5.94,5.86,
"Palestine","PSE","Subnat","PSEr105","North Gaza, Gaza",7.74,7.74,7.74,
"Palestine","PSE","Subnat","PSEr102","Salfit, Ramallah, Al-Bireh, Jericho, Al Aghwar",5.92,5.77,5.62,
"Papua New Guinea","PNG","National","PNGt","Total",6.45,6.45,6.45,6.45
"Papua New Guinea","PNG","Urb/rur","PNGtu","Urban",8.01,8.01,8.01,8.01
"Papua New Guinea","PNG","Urb/rur","PNGtr","Rural",6.24,6.24,6.24,6.24
"Papua New Guinea","PNG","Poverty","PNGp1","Poor",6.18,6.18,6.18,6.18
"Papua New Guinea","PNG","Poverty","PNGp0","Nonpoor",7.90,7.90,7.90,7.90
"Papua New Guinea","PNG","Wealth quartiles","PNGw41","Lowest 25%",5.94,5.94,5.94,5.94
"Papua New Guinea","PNG","Wealth quartiles","PNGw42","Second 25%",6.05,6.05,6.05,6.05
"Papua New Guinea","PNG","Wealth quartiles","PNGw43","Third 25%",6.28,6.28,6.28,6.28
"Papua New Guinea","PNG","Wealth quartiles","PNGw44","Highest 25%",7.36,7.36,7.36,7.36
"Papua New Guinea","PNG","Subnat","PNGr120","Autonomous Region of Bougainville",6.27,6.27,6.27,6.27
"Papua New Guinea","PNG","Subnat","PNGr103","Central",7.94,7.94,7.94,7.94
"Papua New Guinea","PNG","Subnat","PNGr110","Chimbu, Simbu",6.05,6.05,6.05,6.05
"Papua New Guinea","PNG","Subnat","PNGr118","East New Britain",6.47,6.47,6.47,6.47
"Papua New Guinea","PNG","Subnat","PNGr114","East Sepik",5.69,5.69,5.69,5.69
"Papua New Guinea","PNG","Subnat","PNGr111","Eastern Highlands",5.42,5.42,5.42,5.42
"Papua New Guinea","PNG","Subnat","PNGr108","Enga",6.74,6.74,6.74,6.74
"Papua New Guinea","PNG","Subnat","PNGr102","Gulf",6.86,6.86,6.86,6.86
"Papua New Guinea","PNG","Subnat","PNGr121","Hela",6.56,6.56,6.56,6.56
"Papua New Guinea","PNG","Subnat","PNGr122","Jiwaka",5.95,5.95,5.95,5.95
"Papua New Guinea","PNG","Subnat","PNGr113","Madang",6.63,6.63,6.63,6.63
"Papua New Guinea","PNG","Subnat","PNGr116","Manus",6.46,6.46,6.46,6.46
"Papua New Guinea","PNG","Subnat","PNGr105","Milne Bay",6.27,6.27,6.27,6.27
"Papua New Guinea","PNG","Subnat","PNGr112","Morobe",7.03,7.03,7.03,7.03
"Papua New Guinea","PNG","Subnat","PNGr104","National Capital District",9.19,9.19,9.19,9.19
"Papua New Guinea","PNG","Subnat","PNGr117","New Ireland",6.32,6.32,6.32,6.32
"Papua New Guinea","PNG","Subnat","PNGr106","Northern, Oro",7.20,7.20,7.20,7.20
"Papua New Guinea","PNG","Subnat","PNGr107","Southern Highlands",5.94,5.94,5.94,5.94
"Papua New Guinea","PNG","Subnat","PNGr119","West New Britain",6.12,6.12,6.12,6.12
"Papua New Guinea","PNG","Subnat","PNGr115","West Sepik, Sandaun",6.89,6.89,6.89,6.89
"Papua New Guinea","PNG","Subnat","PNGr101","Western",6.88,6.88,6.88,6.88
"Papua New Guinea","PNG","Subnat","PNGr109","Western Highlands",5.69,5.69,5.69,5.69
"Philippines","PHL","National","PHLt","Total",5.65,5.51,5.37,5.23
"Philippines","PHL","Urb/rur","PHLtu","Urban",5.61,5.45,5.29,5.13
"Philippines","PHL","Urb/rur","PHLtr","Rural",5.68,5.56,5.44,5.32
"Philippines","PHL","Poverty","PHLp1","Poor",5.55,5.35,5.15,4.95
"Philippines","PHL","Poverty","PHLp0","Nonpoor",5.67,5.54,5.42,5.30
"Philippines","PHL","Wealth quartiles","PHLw41","Lowest 25%",5.85,5.69,5.53,5.37
"Philippines","PHL","Wealth quartiles","PHLw42","Second 25%",5.64,5.50,5.36,5.22
"Philippines","PHL","Wealth quartiles","PHLw43","Third 25%",5.52,5.41,5.29,5.18
"Philippines","PHL","Wealth quartiles","PHLw44","Highest 25%",5.56,5.44,5.31,5.19
"Philippines","PHL","Subnat","PHLr117","ARMM",6.60,6.49,6.39,6.29
"Philippines","PHL","Subnat","PHLr102","Cordillera Admin Region",5.51,5.37,5.23,5.09
"Philippines","PHL","Subnat","PHLr103","I-Ilocos",5.74,5.71,5.69,5.67
"Philippines","PHL","Subnat","PHLr104","II-Cagayan Valley",5.40,5.27,5.15,5.03
"Philippines","PHL","Subnat","PHLr105","III-Central Luzon",5.53,5.39,5.24,5.10
"Philippines","PHL","Subnat","PHLr106","IVA-CALABARZON",5.43,5.34,5.25,5.16
"Philippines","PHL","Subnat","PHLr107","IVB-MIMAROPA",5.32,5.25,5.17,5.10
"Philippines","PHL","Subnat","PHLr112","IX-Zamboanga Peninsula",6.18,5.87,5.55,5.24
"Philippines","PHL","Subnat","PHLr101","National Capital Region",5.50,5.30,5.10,4.90
"Philippines","PHL","Subnat","PHLr108","V-Bicol",5.94,5.82,5.69,5.57
"Philippines","PHL","Subnat","PHLr109","VI-Western Visayas",5.56,5.44,5.33,5.22
"Philippines","PHL","Subnat","PHLr110","VII-Central Visayas",5.71,5.60,5.49,5.38
"Philippines","PHL","Subnat","PHLr111","VIII-Eastern Visayas",5.68,5.66,5.64,5.62
"Philippines","PHL","Subnat","PHLr113","X-Northern Mindanao",5.83,5.63,5.43,5.23
"Philippines","PHL","Subnat","PHLr114","XI-Davao",5.21,5.00,4.79,4.58
"Philippines","PHL","Subnat","PHLr115","XII-SOCCSKSARGEN",5.86,5.73,5.60,5.47
"Philippines","PHL","Subnat","PHLr116","XIII-Caraga",6.10,5.96,5.81,5.67
"Qatar","QAT","National","QATt","Total",6.44,,,
"Qatar","QAT","Subnat","QATr107","Al Daayen",5.25,,,
"Qatar","QAT","Subnat","QATr105","Al-Khor",4.84,,,
"Qatar","QAT","Subnat","QATr102","Al-Rayyan",7.82,,,
"Qatar","QAT","Subnat","QATr106","Al-Shamal",6.44,,,
"Qatar","QAT","Subnat","QATr103","Al-Wakra",5.82,,,
"Qatar","QAT","Subnat","QATr101","Doha",5.39,,,
"Qatar","QAT","Subnat","QATr104","Umm Slal",7.51,,,
"Syria","SYR","National","SYRt","Total",,,,
"Syria","SYR","Urb/rur","SYRtu","Urban",,,,
"Syria","SYR","Urb/rur","SYRtr","Rural",,,,
"Syria","SYR","Poverty","SYRp1","Poor",,,,
"Syria","SYR","Poverty","SYRp0","Nonpoor",,,,
"Syria","SYR","Wealth quartiles","SYRw41","Lowest 25%",,,,
"Syria","SYR","Wealth quartiles","SYRw42","Second 25%",,,,
"Syria","SYR","Wealth quartiles","SYRw43","Third 25%",,,,
"Syria","SYR","Wealth quartiles","SYRw44","Highest 25%",,,,
"Syria","SYR","Subnat","SYRr111","Al Hasaka",,,,
"Syria","SYR","Subnat","SYRr106","Al Latakia",,,,
"Syria","SYR","Subnat","SYRr114","Al Qunitara - Quneitra",,,,
"Syria","SYR","Subnat","SYRr109","Al Raka-Raqqa",,,,
"Syria","SYR","Subnat","SYRr112","Al Swida - Sweida",,,,
"Syria","SYR","Subnat","SYRr101","Damascus",,,,
"Syria","SYR","Subnat","SYRr113","Daraa",,,,
"Syria","SYR","Subnat","SYRr110","Der El Zour - Deir Ezzor",,,,
"Syria","SYR","Subnat","SYRr107","Edlab Idleb",,,,
"Syria","SYR","Subnat","SYRr108","Halab - Aleppo",,,,
"Syria","SYR","Subnat","SYRr104","Hamaa",,,,
"Syria","SYR","Subnat","SYRr103","Homs",,,,
"Syria","SYR","Subnat","SYRr102","Rural Damascus",,,,
"Syria","SYR","Subnat","SYRr105","Tartous",,,,
"Tajikistan","TJK","National","TJKt","Total",7.68,7.61,7.54,7.47
"Tajikistan","TJK","Urb/rur","TJKtu","Urban",6.35,6.31,6.28,6.25
"Tajikistan","TJK","Urb/rur","TJKtr","Rural",8.11,8.03,7.95,7.87
"Tajikistan","TJK","Poverty","TJKp1","Poor",6.46,6.27,6.08,5.89
"Tajikistan","TJK","Poverty","TJKp0","Nonpoor",7.81,7.74,7.66,7.58
"Tajikistan","TJK","Wealth quartiles","TJKw41","Lowest 25%",7.73,7.55,7.37,7.19
"Tajikistan","TJK","Wealth quartiles","TJKw42","Second 25%",8.47,8.38,8.29,8.20
"Tajikistan","TJK","Wealth quartiles","TJKw43","Third 25%",7.97,8.00,8.03,8.06
"Tajikistan","TJK","Wealth quartiles","TJKw44","Highest 25%",6.03,5.99,5.94,5.89
"Tajikistan","TJK","Subnat","TJKr104","DRS",8.02,7.88,7.75,7.62
"Tajikistan","TJK","Subnat","TJKr101","Duchanbe",5.97,5.83,5.69,5.55
"Tajikistan","TJK","Subnat","TJKr105","GBAO",6.31,6.11,5.90,5.69
"Tajikistan","TJK","Subnat","TJKr102","Khatlon",8.70,8.71,8.73,8.75
"Tajikistan","TJK","Subnat","TJKr103","Sughd (formerly Leninabad)",6.75,6.64,6.53,6.42
"Thailand","THA","National","THAt","Total",4.12,4.11,4.10,4.09
"Thailand","THA","Urb/rur","THAtu","Urban",4.06,4.07,4.07,4.07
"Thailand","THA","Urb/rur","THAtr","Rural",4.16,4.15,4.14,4.13
"Thailand","THA","Poverty","THAp1","Poor",2.67,2.68,2.69,2.70
"Thailand","THA","Poverty","THAp0","Nonpoor",4.13,4.12,4.11,4.10
"Thailand","THA","Wealth quartiles","THAw41","Lowest 25%",3.84,3.81,3.78,3.75
"Thailand","THA","Wealth quartiles","THAw42","Second 25%",4.06,4.03,4.00,3.97
"Thailand","THA","Wealth quartiles","THAw43","Third 25%",4.21,4.20,4.19,4.18
"Thailand","THA","Wealth quartiles","THAw44","Highest 25%",4.32,4.35,4.38,4.41
"Thailand","THA","Subnat","THAr101","Bangkok",4.18,4.17,4.16,4.15
"Thailand","THA","Subnat","THAr102","Central",4.13,4.13,4.13,4.13
"Thailand","THA","Subnat","THAr103","North",3.83,3.81,3.78,3.75
"Thailand","THA","Subnat","THAr104","Northeast",4.21,4.22,4.23,4.24
"Thailand","THA","Subnat","THAr105","South",4.21,4.18,4.15,4.12
"Timor Leste","TLS","National","TLSt","Total",6.76,6.71,6.66,6.60
"Timor Leste","TLS","Urb/rur","TLStu","Urban",7.60,7.66,7.72,7.78
"Timor Leste","TLS","Urb/rur","TLStr","Rural",6.45,6.35,6.25,6.16
"Timor Leste","TLS","Poverty","TLSp1","Poor",6.17,6.04,5.91,5.78
"Timor Leste","TLS","Poverty","TLSp0","Nonpoor",7.36,7.34,7.32,7.30
"Timor Leste","TLS","Wealth quartiles","TLSw41","Lowest 25%",5.91,5.79,5.67,5.56
"Timor Leste","TLS","Wealth quartiles","TLSw42","Second 25%",6.39,6.29,6.19,6.09
"Timor Leste","TLS","Wealth quartiles","TLSw43","Third 25%",6.73,6.65,6.57,6.48
"Timor Leste","TLS","Wealth quartiles","TLSw44","Highest 25%",7.70,7.74,7.78,7.83
"Timor Leste","TLS","Subnat","TLSr101","Aileu",7.24,7.15,7.06,6.98
"Timor Leste","TLS","Subnat","TLSr102","Ainaro",6.40,6.32,6.24,6.17
"Timor Leste","TLS","Subnat","TLSr103","Baucau",6.51,6.48,6.45,6.41
"Timor Leste","TLS","Subnat","TLSr104","Bobonaro",6.33,6.22,6.11,5.99
"Timor Leste","TLS","Subnat","TLSr105","Cova Lima",5.66,5.46,5.26,5.06
"Timor Leste","TLS","Subnat","TLSr106","Dili",7.90,8.02,8.14,8.27
"Timor Leste","TLS","Subnat","TLSr107","Ermera",6.29,6.05,5.81,5.57
"Timor Leste","TLS","Subnat","TLSr109","Lautem",6.84,6.77,6.70,6.63
"Timor Leste","TLS","Subnat","TLSr108","Liquica",6.60,6.43,6.26,6.09
"Timor Leste","TLS","Subnat","TLSr111","Manatuto",7.11,7.05,6.99,6.93
"Timor Leste","TLS","Subnat","TLSr110","Manufahi",7.04,7.08,7.12,7.17
"Timor Leste","TLS","Subnat","TLSr112","Oecussi",5.64,5.57,5.50,5.42
"Timor Leste","TLS","Subnat","TLSr113","Viqueque",6.47,6.44,6.41,6.38
"Turkey","TUR","National","TURt","Total",4.65,4.59,,
"Turkey","TUR","Urb/rur","TURtu","Urban",4.44,4.39,,
"Turkey","TUR","Urb/rur","TURtr","Rural",5.44,5.37,,
"Turkey","TUR","Poverty","TURp1","Poor",5.00,4.89,,
"Turkey","TUR","Poverty","TURp0","Nonpoor",4.66,4.61,,
"Turkey","TUR","Wealth quartiles","TURw41","Lowest 25%",5.88,5.88,,
"Turkey","TUR","Wealth quartiles","TURw42","Second 25%",4.58,4.52,,
"Turkey","TUR","Wealth quartiles","TURw43","Third 25%",4.21,4.15,,
"Turkey","TUR","Wealth quartiles","TURw44","Highest 25%",3.23,2.85,,
"Turkey","TUR","Subnat","TURr103","Aegean (Afyon, Aydin, Denizli, Izmir, Kutahya, Manisa, Mugla, Usak)",3.47,3.32,,
"Turkey","TUR","Subnat","TURr107","Central Anatolia (Kayseri, Kirsehir, Nevsehir, Nigde, Sivas, Yozgat, Aksaray, Kirikkale)",4.89,4.91,,
"Turkey","TUR","Subnat","TURr111","Central East Anatolia (Bingol, Bitlis, Elazig, Hakkari, Malatya, Mus, Tunceli, Van)",6.32,6.14,,
"Turkey","TUR","Subnat","TURr109","East Black Sea (Artvin, Giresun, Gumushane, Ordu, Rize, Trabzon)",4.51,4.49,,
"Turkey","TUR","Subnat","TURr104","East Marmara (Bilecik, Bolu, Bursa, Duzce, Eskisehir, Kocaeli, Sakarya, Yalova)",4.17,4.12,,
"Turkey","TUR","Subnat","TURr101","Istanbul",4.36,4.32,,
"Turkey","TUR","Subnat","TURr106","Mediterranean (Adana, Antalya, Burdur, Hatay, Isparta, Icel, K Maras, Osmaniye)",4.50,4.45,,
"Turkey","TUR","Subnat","TURr110","North East Anatolia (Agri, Erzincan, Erzurum, Kars, Bayburt, Ardahan, Igdir)",6.80,6.85,,
"Turkey","TUR","Subnat","TURr112","South East Anatolia (Adiyaman, Diyarbakir, Gaziantep, Mardin, Siirt, Sanliurfa, Batman, Sirnak, Kili",6.80,6.71,,
"Turkey","TUR","Subnat","TURr105","West Anatolia (Ankara, Konya, Karaman)",3.82,3.76,,
"Turkey","TUR","Subnat","TURr108","West Black Sea (Amasya, Cankiri, Corum, Kastamonu, Samsun, Sinop, Tokat, Zonguldak, Bartin, Karabuk)",4.56,4.51,,
"Turkey","TUR","Subnat","TURr102","West Marmara (Balikesir, Canakkale, Edirne, Kirklareli, Tekirdag)",3.15,3.06,,
"Turkmenistan","TKM","National","TKMt","Total",6.30,6.32,6.34,6.36
"Turkmenistan","TKM","Urb/rur","TKMtu","Urban",5.70,5.75,5.80,5.84
"Turkmenistan","TKM","Urb/rur","TKMtr","Rural",6.67,6.67,6.67,6.68
"Turkmenistan","TKM","Poverty","TKMp1","Poor",,,,
"Turkmenistan","TKM","Poverty","TKMp0","Nonpoor",,,,
"Turkmenistan","TKM","Wealth quartiles","TKMw41","Lowest 25%",6.39,6.36,6.33,6.30
"Turkmenistan","TKM","Wealth quartiles","TKMw42","Second 25%",6.69,6.72,6.74,6.77
"Turkmenistan","TKM","Wealth quartiles","TKMw43","Third 25%",6.49,6.52,6.55,6.58
"Turkmenistan","TKM","Wealth quartiles","TKMw44","Highest 25%",5.41,5.49,5.57,5.64
"Turkmenistan","TKM","Subnat","TKMr102","Akhal",6.92,6.97,7.02,7.07
"Turkmenistan","TKM","Subnat","TKMr101","Ashgabat City",5.30,5.32,5.34,5.36
"Turkmenistan","TKM","Subnat","TKMr103","Balkan",4.92,4.88,4.85,4.81
"Turkmenistan","TKM","Subnat","TKMr104","Dashoguz",7.00,7.00,7.00,6.99
"Turkmenistan","TKM","Subnat","TKMr105","Lebap",6.59,6.66,6.73,6.79
"Turkmenistan","TKM","Subnat","TKMr106","Mary",5.92,5.91,5.91,5.90
"Uzbekistan","UZB","National","UZBt","Total",,,,
"Uzbekistan","UZB","Urb/rur","UZBtu","Urban",,,,
"Uzbekistan","UZB","Urb/rur","UZBtr","Rural",,,,
"Uzbekistan","UZB","Poverty","UZBp1","Poor",,,,
"Uzbekistan","UZB","Poverty","UZBp0","Nonpoor",,,,
"Uzbekistan","UZB","Wealth quartiles","UZBw41","Lowest 25%",,,,
"Uzbekistan","UZB","Wealth quartiles","UZBw42","Second 25%",,,,
"Uzbekistan","UZB","Wealth quartiles","UZBw43","Third 25%",,,,
"Uzbekistan","UZB","Wealth quartiles","UZBw44","Highest 25%",,,,
"Uzbekistan","UZB","Subnat","UZBr102","Central (Navoi, Bukhara, Samarkand)",,,,
"Uzbekistan","UZB","Subnat","UZBr104","Central-East (Dzhizak, Syrdarya)",,,,
"Uzbekistan","UZB","Subnat","UZBr105","East (Namangan, Fergana, Andizhan)",,,,
"Uzbekistan","UZB","Subnat","UZBr103","South (Kashkadarya, Surkhandarya)",,,,
"Uzbekistan","UZB","Subnat","UZBr106","Tashkent",,,,
"Uzbekistan","UZB","Subnat","UZBr101","West (Karakalpakstan, Khorezm)",,,,
"Vanuatu","VUT","National","VUTt","Total",,,,
"Vanuatu","VUT","Urb/rur","VUTtu","Urban",,,,
"Vanuatu","VUT","Urb/rur","VUTtr","Rural",,,,
"Vanuatu","VUT","Poverty","VUTp1","Poor",,,,
"Vanuatu","VUT","Poverty","VUTp0","Nonpoor",,,,
"Vanuatu","VUT","Wealth quartiles","VUTw41","Lowest 25%",,,,
"Vanuatu","VUT","Wealth quartiles","VUTw42","Second 25%",,,,
"Vanuatu","VUT","Wealth quartiles","VUTw43","Third 25%",,,,
"Vanuatu","VUT","Wealth quartiles","VUTw44","Highest 25%",,,,
"Vanuatu","VUT","Subnat","VUTr108","Luganville",,,,
"Vanuatu","VUT","Subnat","VUTr103","Malampa",,,,
"Vanuatu","VUT","Subnat","VUTr104","Penama",,,,
"Vanuatu","VUT","Subnat","VUTr107","Port Vila",,,,
"Vanuatu","VUT","Subnat","VUTr105","Sanma",,,,
"Vanuatu","VUT","Subnat","VUTr102","Shefa",,,,
"Vanuatu","VUT","Subnat","VUTr101","Tafea",,,,
"Vanuatu","VUT","Subnat","VUTr106","Torba",,,,
"Vietnam","VNM","National","VNMt","Total",4.68,4.71,4.75,
"Vietnam","VNM","Urb/rur","VNMtu","Urban",4.84,4.91,4.99,
"Vietnam","VNM","Urb/rur","VNMtr","Rural",4.60,4.62,4.63,
"Vietnam","VNM","Poverty","VNMp1","Poor",4.46,4.49,4.52,
"Vietnam","VNM","Poverty","VNMp0","Nonpoor",4.69,4.73,4.76,
"Vietnam","VNM","Wealth quartiles","VNMw41","Lowest 25%",4.69,4.70,4.70,
"Vietnam","VNM","Wealth quartiles","VNMw42","Second 25%",4.47,4.49,4.50,
"Vietnam","VNM","Wealth quartiles","VNMw43","Third 25%",4.71,4.78,4.84,
"Vietnam","VNM","Wealth quartiles","VNMw44","Highest 25%",4.79,4.83,4.87,
"Vietnam","VNM","Subnat","VNMr104","Central Highlands",5.24,5.29,5.35,
"Vietnam","VNM","Subnat","VNMr106","Mekong River Delta",4.60,4.62,4.63,
"Vietnam","VNM","Subnat","VNMr103","North Central Coast and South Central Coast",4.45,4.45,4.45,
"Vietnam","VNM","Subnat","VNMr102","North East, North West",4.83,4.86,4.90,
"Vietnam","VNM","Subnat","VNMr101","Red River Delta",4.41,4.45,4.48,
"Vietnam","VNM","Subnat","VNMr105","South East",5.07,5.18,5.28,
"Yemen","YEM","National","YEMt","Total",8.39,8.28,,
"Yemen","YEM","Urb/rur","YEMtu","Urban",8.28,8.22,,
"Yemen","YEM","Urb/rur","YEMtr","Rural",8.44,8.31,,
"Yemen","YEM","Poverty","YEMp1","Poor",7.23,7.13,,
"Yemen","YEM","Poverty","YEMp0","Nonpoor",8.95,8.81,,
"Yemen","YEM","Wealth quartiles","YEMw41","Lowest 25%",7.65,7.62,,
"Yemen","YEM","Wealth quartiles","YEMw42","Second 25%",8.32,8.22,,
"Yemen","YEM","Wealth quartiles","YEMw43","Third 25%",9.10,9.03,,
"Yemen","YEM","Wealth quartiles","YEMw44","Highest 25%",8.38,8.17,,
"Yemen","YEM","Subnat","YEMr102","Abyan, Aden (town and countryside), Lahej, Ad Dali (Al Dhalih)",7.59,7.42,,
"Yemen","YEM","Subnat","YEMr104","Beida (Al Bayda), Dhamar, Raimah",8.86,8.74,,
"Yemen","YEM","Subnat","YEMr107","Hajja, Sada, Amran (Omran)",9.02,9.12,,
"Yemen","YEM","Subnat","YEMr108","Hodeida (Al Hudaydah), Mahweit (Al Mahwit)",7.21,7.09,,
"Yemen","YEM","Subnat","YEMr101","Ibb",8.35,8.27,,
"Yemen","YEM","Subnat","YEMr106","Jawf, Hadramet, Shabda (Shabwah), Marib, Mohra (Al Mahrah)",10.2,9.97,,
"Yemen","YEM","Subnat","YEMr103","Sana a (capital; Al Amana), Sana a (governorate)",8.52,8.42,,
"Yemen","YEM","Subnat","YEMr105","Taiz",7.97,7.85,,
"Albania","ALB","National","ALBt","Total",4.23,4.16,4.09,4.02
"Albania","ALB","Urb/rur","ALBtu","Urban",4.00,3.95,3.90,3.85
"Albania","ALB","Urb/rur","ALBtr","Rural",4.51,4.44,4.37,4.30
"Albania","ALB","Poverty","ALBp1","Poor",4.41,4.41,4.42,4.43
"Albania","ALB","Poverty","ALBp0","Nonpoor",4.23,4.16,4.09,4.02
"Albania","ALB","Wealth quartiles","ALBw41","Lowest 25%",4.56,4.47,4.39,4.31
"Albania","ALB","Wealth quartiles","ALBw42","Second 25%",4.26,4.15,4.05,3.95
"Albania","ALB","Wealth quartiles","ALBw43","Third 25%",4.06,4.00,3.94,3.88
"Albania","ALB","Wealth quartiles","ALBw44","Highest 25%",4.00,3.98,3.96,3.94
"Albania","ALB","Subnat","ALBr201"," Berat",4.10,4.07,4.04,4.01
"Albania","ALB","Subnat","ALBr202"," Diber",4.75,4.66,4.57,4.48
"Albania","ALB","Subnat","ALBr203"," Durres",4.35,4.27,4.19,4.11
"Albania","ALB","Subnat","ALBr204"," Elbasan",4.25,4.17,4.09,4.01
"Albania","ALB","Subnat","ALBr205"," Fier",4.13,4.08,4.03,3.98
"Albania","ALB","Subnat","ALBr206"," Gjirokaster",3.95,3.91,3.86,3.81
"Albania","ALB","Subnat","ALBr207"," Korce",4.26,4.24,4.21,4.18
"Albania","ALB","Subnat","ALBr208"," Kukes",4.89,4.76,4.62,4.49
"Albania","ALB","Subnat","ALBr209"," Lezhe",4.59,4.52,4.45,4.38
"Albania","ALB","Subnat","ALBr210"," Shkoder",4.48,4.37,4.25,4.14
"Albania","ALB","Subnat","ALBr211"," Tirana",4.06,4.01,3.96,3.91
"Albania","ALB","Subnat","ALBr212"," Vlore",3.78,3.70,3.62,3.54
"Armenia","ARM","National","ARMt","Total",4.54,4.54,4.54,4.54
"Armenia","ARM","Urb/rur","ARMtu","Urban",4.32,4.31,4.30,4.30
"Armenia","ARM","Urb/rur","ARMtr","Rural",4.87,4.87,4.87,4.87
"Armenia","ARM","Poverty","ARMp1","Poor",3.48,3.40,3.32,3.24
"Armenia","ARM","Poverty","ARMp0","Nonpoor",4.54,4.54,4.54,4.53
"Armenia","ARM","Wealth quartiles","ARMw41","Lowest 25%",4.54,4.50,4.47,4.43
"Armenia","ARM","Wealth quartiles","ARMw42","Second 25%",4.62,4.65,4.68,4.71
"Armenia","ARM","Wealth quartiles","ARMw43","Third 25%",4.38,4.36,4.35,4.33
"Armenia","ARM","Wealth quartiles","ARMw44","Highest 25%",4.62,4.63,4.64,4.65
"Armenia","ARM","Subnat","ARMr101","Aragatsotn",4.59,4.61,4.63,4.64
"Armenia","ARM","Subnat","ARMr102","Ararat",4.74,4.78,4.82,4.86
"Armenia","ARM","Subnat","ARMr103","Armavir",4.98,5.00,5.02,5.04
"Armenia","ARM","Subnat","ARMr104","Gegharkunik",4.63,4.62,4.61,4.59
"Armenia","ARM","Subnat","ARMr106","Kotayk",4.84,4.85,4.86,4.86
"Armenia","ARM","Subnat","ARMr105","Lori",4.09,4.06,4.03,3.99
"Armenia","ARM","Subnat","ARMr107","Shirak",4.55,4.47,4.40,4.32
"Armenia","ARM","Subnat","ARMr108","Syunik",3.82,3.79,3.76,3.73
"Armenia","ARM","Subnat","ARMr110","Tavush",4.86,4.88,4.90,4.93
"Armenia","ARM","Subnat","ARMr109","Vayots Dzor",4.63,4.59,4.55,4.52
"Armenia","ARM","Subnat","ARMr111","Yerevan",4.37,4.37,4.37,4.37
"Azerbaijan","AZE","National","AZEt","Total",,,,
"Azerbaijan","AZE","Urb/rur","AZEtu","Urban",,,,
"Azerbaijan","AZE","Urb/rur","AZEtr","Rural",,,,
"Azerbaijan","AZE","Poverty","AZEp1","Poor",,,,
"Azerbaijan","AZE","Poverty","AZEp0","Nonpoor",,,,
"Azerbaijan","AZE","Wealth quartiles","AZEw41","Lowest 25%",,,,
"Azerbaijan","AZE","Wealth quartiles","AZEw42","Second 25%",,,,
"Azerbaijan","AZE","Wealth quartiles","AZEw43","Third 25%",,,,
"Azerbaijan","AZE","Wealth quartiles","AZEw44","Highest 25%",,,,
"Azerbaijan","AZE","Subnat","AZEr102","Absheron",,,,
"Azerbaijan","AZE","Subnat","AZEr107","Aran",,,,
"Azerbaijan","AZE","Subnat","AZEr101","Baku",,,,
"Azerbaijan","AZE","Subnat","AZEr109","Dakhlik Shirvan",,,,
"Azerbaijan","AZE","Subnat","AZEr103","Ganja Gazakh",,,,
"Azerbaijan","AZE","Subnat","AZEr106","Guba Khachmaz",,,,
